source,specialty,code,modifier,description,site_wrvu,cms_work_rvu,cms_status_indicator,cms_year,cms_source_filename,match_status,recommended_action,path_hint
cpt_database.json,radiology,76886,,Ultrasound infant hips real-time with image documentation limited static,0.56,0.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.60 and stamp CMS year/source,76886
cpt_database.json,general_surgery,76942,,CPT 76942,0,0.65,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.65 and stamp CMS year/source,76942
cpt_database.json,general_surgery,77001,,CPT 77001,0,0.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.37 and stamp CMS year/source,77001
cpt_database.json,interventional_radiology,77002,,"Fluoroscopic guidance, needle placement",0.56,0.53,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.53 and stamp CMS year/source,77002
cpt_database.json,interventional_radiology,77003,,"Fluoroscopic guidance, epidural/subarachnoid",0.91,0.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.59 and stamp CMS year/source,77003
cpt_database.json,general_surgery,77012,,CPT 77012,0,1.46,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.46 and stamp CMS year/source,77012
cpt_database.json,interventional_radiology,77013,,CT guidance for tissue ablation,2.18,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77013
cpt_database.json,interventional_radiology,77021,,MRI guidance for needle placement,1.62,1.46,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.46 and stamp CMS year/source,77021
cpt_database.json,interventional_radiology,77022,,MRI guidance for tissue ablation,2.18,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77022
cpt_database.json,radiology,77065,,"Screening mammography, bilateral",0.7,0.79,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.79 and stamp CMS year/source,77065
cpt_database.json,radiology,77066,,"Diagnostic mammography, bilateral",0.87,0.98,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.98 and stamp CMS year/source,77066
cpt_database.json,radiology,77067,,"Screening mammography, bilateral, 3D",0.93,0.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.74 and stamp CMS year/source,77067
cpt_database.json,radiology,77080,,Dual-energy X-ray absorptiometry bone density study 1 or more sites axial skeleton,0.34,0.20,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.20 and stamp CMS year/source,77080
cpt_database.json,radiology,77081,,Dual-energy X-ray absorptiometry bone density study appendicular skeleton peripheral,0.22,0.20,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.20 and stamp CMS year/source,77081
cpt_database.json,radiology,77085,,Dual-energy X-ray absorptiometry bone density study 1 or more sites axial skeleton including vertebral fracture assessment,0.52,0.29,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.29 and stamp CMS year/source,77085
cpt_database.json,radiology,77086,,Vertebral fracture assessment via dual-energy X-ray absorptiometry,0.34,0.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.17 and stamp CMS year/source,77086
cpt_database.json,radiation_oncology,77261,,Therapeutic radiology treatment planning; simple,1.55,1.27,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.27 and stamp CMS year/source,77261
cpt_database.json,radiation_oncology,77262,,Therapeutic radiology treatment planning; intermediate,2.55,1.95,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.95 and stamp CMS year/source,77262
cpt_database.json,radiation_oncology,77263,,Therapeutic radiology treatment planning; complex,3.85,3.06,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.06 and stamp CMS year/source,77263
cpt_database.json,radiation_oncology,77280,,Therapeutic radiology simulation-aided field setting; simple,1.25,0.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.68 and stamp CMS year/source,77280
cpt_database.json,radiation_oncology,77285,,Therapeutic radiology simulation-aided field setting; intermediate,1.85,1.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.02 and stamp CMS year/source,77285
cpt_database.json,radiation_oncology,77290,,Therapeutic radiology simulation-aided field setting; complex,2.55,1.52,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.52 and stamp CMS year/source,77290
cpt_database.json,radiation_oncology,77295,,Therapeutic radiology simulation; 3-dimensional,3.25,4.18,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.18 and stamp CMS year/source,77295
cpt_database.json,radiation_oncology,77300,,Basic radiation dosimetry calculation,0.55,0.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.60 and stamp CMS year/source,77300
cpt_database.json,radiation_oncology,77301,,Intensity modulated radiation therapy plan,7.55,7.79,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.79 and stamp CMS year/source,77301
cpt_database.json,radiation_oncology,77306,,Teletherapy isodose plan; simple,1.25,1.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.37 and stamp CMS year/source,77306
cpt_database.json,radiation_oncology,77307,,Teletherapy isodose plan; complex,2.15,2.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.83 and stamp CMS year/source,77307
cpt_database.json,radiation_oncology,77316,,Brachytherapy isodose plan; simple,1.55,1.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.37 and stamp CMS year/source,77316
cpt_database.json,radiation_oncology,77317,,Brachytherapy isodose plan; intermediate,2.55,1.78,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.78 and stamp CMS year/source,77317
cpt_database.json,radiation_oncology,77318,,Brachytherapy isodose plan; complex,3.85,2.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.83 and stamp CMS year/source,77318
cpt_database.json,radiation_oncology,77321,,Special teletherapy port plan,0.85,0.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.93 and stamp CMS year/source,77321
cpt_database.json,radiation_oncology,77331,,"Special dosimetry (TLD, microdosimetry, etc.)",0.55,0.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.85 and stamp CMS year/source,77331
cpt_database.json,radiation_oncology,77332,,"Treatment devices, design and construction; simple",0.45,0.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.44 and stamp CMS year/source,77332
cpt_database.json,radiation_oncology,77333,,"Treatment devices, design and construction; intermediate",0.85,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,77333
cpt_database.json,radiation_oncology,77334,,"Treatment devices, design and construction; complex",1.55,1.12,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.12 and stamp CMS year/source,77334
cpt_database.json,radiation_oncology,77336,,Continuing medical physics consultation,0.85,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77336
cpt_database.json,radiation_oncology,77338,,Multi-leaf collimator (MLC) device(s) for IMRT,0.65,4.18,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.18 and stamp CMS year/source,77338
cpt_database.json,radiation_oncology,77370,,Special medical radiation physics consultation,1.55,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77370
cpt_database.json,radiation_oncology,77371,,"Radiation treatment delivery, stereotactic radiosurgery (SRS), complete course of treatment of cranial lesion(s); per session",7.85,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77371
cpt_database.json,radiation_oncology,77372,,"Radiation treatment delivery, SRS, complete course; linear accelerator based",7.55,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77372
cpt_database.json,radiation_oncology,77373,,"Stereotactic body radiation therapy, treatment delivery, per fraction",6.85,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77373
cpt_database.json,radiation_oncology,77387,,Guidance for localization of target volume for delivery of radiation treatment,0.55,0.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.68 and stamp CMS year/source,77387
cpt_database.json,radiation_oncology,77402,,"Radiation treatment delivery, >= 1 MeV; simple",0.55,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77402
cpt_database.json,radiation_oncology,77407,,"Radiation treatment delivery, >= 1 MeV; intermediate",0.65,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77407
cpt_database.json,radiation_oncology,77412,,"Radiation treatment delivery, >= 1 MeV; complex",0.75,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77412
cpt_database.json,radiation_oncology,77417,,Therapeutic radiology port image(s),0.15,0.00,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,77417
cpt_database.json,radiation_oncology,77427,,"Radiation treatment management, 5 treatments",2.85,3.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.37 and stamp CMS year/source,77427
cpt_database.json,radiation_oncology,77431,,Radiation therapy management with complete course of therapy consisting of 1 or 2 fractions only,1.85,1.76,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.76 and stamp CMS year/source,77431
cpt_database.json,radiation_oncology,77432,,Stereotactic radiation treatment management of cranial lesion(s),5.55,7.72,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.72 and stamp CMS year/source,77432
cpt_database.json,radiation_oncology,77435,,"Stereotactic body radiation therapy treatment management, per treatment course",5.25,11.57,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.57 and stamp CMS year/source,77435
cpt_database.json,radiation_oncology,77520,,"Proton treatment delivery; simple, without compensation",0.85,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77520
cpt_database.json,radiation_oncology,77522,,"Proton treatment delivery; simple, with compensation",1.15,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77522
cpt_database.json,radiation_oncology,77523,,Proton treatment delivery; intermediate,1.55,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77523
cpt_database.json,radiation_oncology,77525,,Proton treatment delivery; complex,1.85,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77525
cpt_database.json,radiation_oncology,77600,,"Hyperthermia, externally generated; superficial",1.25,1.28,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,77600
cpt_database.json,radiation_oncology,77605,,"Hyperthermia, externally generated; deep",1.85,1.79,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,77605
cpt_database.json,radiation_oncology,77610,,Hyperthermia generated by interstitial probe(s); 5 or fewer interstitial applicators,2.55,1.28,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,77610
cpt_database.json,radiation_oncology,77615,,Hyperthermia generated by interstitial probe(s); more than 5 applicators,3.25,1.79,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,77615
cpt_database.json,radiation_oncology,77620,,Hyperthermia generated by intracavitary probe(s),2.55,1.52,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,77620
cpt_database.json,radiation_oncology,77750,,Infusion or instillation of radioelement solution,1.55,4.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.88 and stamp CMS year/source,77750
cpt_database.json,radiation_oncology,77761,,Intracavitary radiation source application; simple,3.55,3.75,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.75 and stamp CMS year/source,77761
cpt_database.json,radiation_oncology,77762,,Intracavitary radiation source application; intermediate,5.55,5.62,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.62 and stamp CMS year/source,77762
cpt_database.json,radiation_oncology,77763,,Intracavitary radiation source application; complex,7.25,8.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.44 and stamp CMS year/source,77763
cpt_database.json,radiation_oncology,77767,,Remote afterloading high dose rate radionuclide skin surface brachytherapy; 1 channel,3.85,1.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.02 and stamp CMS year/source,77767
cpt_database.json,radiation_oncology,77768,,Remote afterloading high dose rate brachytherapy; 2+ channels,5.55,1.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.37 and stamp CMS year/source,77768
cpt_database.json,radiation_oncology,77770,,Remote afterloading high dose rate radionuclide interstitial or intracavitary brachytherapy; 1 channel,4.85,1.90,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.90 and stamp CMS year/source,77770
cpt_database.json,radiation_oncology,77771,,Remote afterloading HDR brachytherapy; 2-12 channels,6.55,3.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.71 and stamp CMS year/source,77771
cpt_database.json,radiation_oncology,77772,,Remote afterloading HDR brachytherapy; over 12 channels,8.25,5.27,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.27 and stamp CMS year/source,77772
cpt_database.json,radiation_oncology,77789,,Surface application of low dose rate radionuclide source,1.55,1.11,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.11 and stamp CMS year/source,77789
cpt_database.json,radiation_oncology,77790,,"Supervision, handling, loading of radiation source",0.55,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,77790
cpt_database.json,radiology,78300,,"Bone scan, limited",0.58,0.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.60 and stamp CMS year/source,78300
cpt_database.json,radiology,78306,,"Bone scan, whole body",0.9,0.84,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.84 and stamp CMS year/source,78306
cpt_database.json,radiology,78451,,Nuclear cardiac rest study (SPECT),1.08,1.35,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.35 and stamp CMS year/source,78451
cpt_database.json,radiology,78452,,Nuclear cardiac stress test (SPECT),1.53,1.58,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.58 and stamp CMS year/source,78452
cpt_database.json,radiology,78472,,Nuclear cardiac LVEF,0.97,0.96,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.96 and stamp CMS year/source,78472
cpt_database.json,radiology,78579,,Lung ventilation imaging,0.44,0.48,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.48 and stamp CMS year/source,78579
cpt_database.json,radiology,78580,,Lung perfusion imaging,0.44,0.72,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.72 and stamp CMS year/source,78580
cpt_database.json,radiology,78815,,"PET imaging, limited area",1.52,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,78815
cpt_database.json,radiology,78816,,"PET/CT imaging, whole body",2.07,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,78816
cpt_database.json,pathology,88302,,"Surgical pathology, level II",0.75,0.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.13 and stamp CMS year/source,88302
cpt_database.json,pathology,88304,,"Surgical pathology, level III",1.02,0.21,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.21 and stamp CMS year/source,88304
cpt_database.json,pathology,88305,,"Surgical pathology, level IV",1.59,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,88305
cpt_database.json,pathology,88307,,"Surgical pathology, level V",2.55,1.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.55 and stamp CMS year/source,88307
cpt_database.json,pathology,88309,,"Surgical pathology, level VI",3.39,2.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.73 and stamp CMS year/source,88309
cpt_database.json,pathology,88311,,Decalcification procedure,0.14,0.23,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.23 and stamp CMS year/source,88311
cpt_database.json,pathology,88312,,"Special stain, Group I",0.58,0.53,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.53 and stamp CMS year/source,88312
cpt_database.json,pathology,88313,,"Special stain, Group II",0.87,0.23,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.23 and stamp CMS year/source,88313
cpt_database.json,pathology,88321,,Consultation and report on referred slides,1.83,1.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.59 and stamp CMS year/source,88321
cpt_database.json,pathology,88325,,"Consultation, comprehensive",2.93,2.78,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.78 and stamp CMS year/source,88325
cpt_database.json,pathology,88331,,"Frozen section, pathology, first specimen",1.59,1.16,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.16 and stamp CMS year/source,88331
cpt_database.json,pathology,88332,,"Frozen section, each additional specimen",0.75,0.58,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.58 and stamp CMS year/source,88332
cpt_database.json,pathology,88341,,"Immunohistochemistry, each antibody",0.57,0.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.55 and stamp CMS year/source,88341
cpt_database.json,pathology,88342,,"Immunohistochemistry, initial block/antibody",1.05,0.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.68 and stamp CMS year/source,88342
cpt_database.json,pathology,88360,,"Morphometric analysis, tumor immunohistochemistry",1.07,0.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.83 and stamp CMS year/source,88360
cpt_database.json,pathology,88361,,"Morphometric analysis, tumor immunohistochemistry, each additional",0.48,0.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.93 and stamp CMS year/source,88361
cpt_database.json,pathology,88365,,"In situ hybridization (ISH), each probe",1.07,0.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.86 and stamp CMS year/source,88365
cpt_database.json,pathology,88377,,"Morphometric analysis, in situ hybridization",1.55,1.37,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.37 and stamp CMS year/source,88377
cpt_database.json,internal_medicine,90460,,"Immunization admin, first vaccine/toxoid",0.17,0.23,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.23 and stamp CMS year/source,90460
cpt_database.json,internal_medicine,90461,,"Immunization admin, each additional",0.15,0.18,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.18 and stamp CMS year/source,90461
cpt_database.json,psychiatry,90785,,Interactive complexity (add-on to primary procedure),1.05,0.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.33 and stamp CMS year/source,90785
cpt_database.json,psychiatry,90791,,Psychiatric diagnostic evaluation,5.55,3.84,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.84 and stamp CMS year/source,90791
cpt_database.json,psychiatry,90792,,Psychiatric diagnostic evaluation with medical services,6.25,4.16,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.16 and stamp CMS year/source,90792
cpt_database.json,psychiatry,90832,,"Psychotherapy, 30 minutes with patient",2.45,1.94,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.94 and stamp CMS year/source,90832
cpt_database.json,psychiatry,90833,,"Psychotherapy, 30 minutes with patient when performed with E/M service",1.55,1.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.71 and stamp CMS year/source,90833
cpt_database.json,psychiatry,90834,,"Psychotherapy, 45 minutes with patient",3.25,2.56,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.56 and stamp CMS year/source,90834
cpt_database.json,psychiatry,90836,,"Psychotherapy, 45 minutes with patient when performed with E/M service",2.25,2.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.17 and stamp CMS year/source,90836
cpt_database.json,psychiatry,90837,,"Psychotherapy, 60 minutes with patient",4.25,3.78,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.78 and stamp CMS year/source,90837
cpt_database.json,psychiatry,90838,,"Psychotherapy, 60 minutes with patient when performed with E/M service",3.15,2.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.86 and stamp CMS year/source,90838
cpt_database.json,psychiatry,90839,,Psychotherapy for crisis; first 60 minutes,5.55,3.58,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.58 and stamp CMS year/source,90839
cpt_database.json,psychiatry,90840,,Psychotherapy for crisis; each additional 30 minutes,2.85,1.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.71 and stamp CMS year/source,90840
cpt_database.json,psychiatry,90845,,Psychoanalysis,4.55,2.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.40 and stamp CMS year/source,90845
cpt_database.json,psychiatry,90846,,"Family psychotherapy without the patient present, 50 minutes",3.55,2.74,R,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status R as no/limited national PFS WRVU context review,90846
cpt_database.json,psychiatry,90847,,"Family psychotherapy with the patient present, 50 minutes",3.85,2.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.86 and stamp CMS year/source,90847
cpt_database.json,psychiatry,90849,,Multiple-family group psychotherapy,1.55,0.67,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.67 and stamp CMS year/source,90849
cpt_database.json,psychiatry,90853,,Group psychotherapy (other than of a multiple-family group),1.25,0.67,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.67 and stamp CMS year/source,90853
cpt_database.json,psychiatry,90863,,"Pharmacologic management, including prescription and review of medication, when performed with psychotherapy",0.0,0.48,I,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status I as no/limited national PFS WRVU context review,90863
cpt_database.json,psychiatry,90865,,Narcosynthesis for psychiatric diagnostic and therapeutic purposes,3.55,2.84,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.84 and stamp CMS year/source,90865
cpt_database.json,psychiatry,90867,,"Therapeutic repetitive transcranial magnetic stimulation (TMS) treatment; initial, including cortical mapping, motor threshold determination, delivery and management",4.55,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,90867
cpt_database.json,psychiatry,90868,,"TMS treatment; subsequent delivery and management, per session",2.25,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,90868
cpt_database.json,psychiatry,90869,,TMS treatment; subsequent motor threshold re-determination with delivery and management,3.15,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,90869
cpt_database.json,psychiatry,90870,,Electroconvulsive therapy,3.85,2.50,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.50 and stamp CMS year/source,90870
cpt_database.json,psychiatry,90875,,"Individual psychophysiological therapy with biofeedback training by any modality, 30 minutes",1.55,1.20,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,90875
cpt_database.json,psychiatry,90876,,"Individual psychophysiological therapy with biofeedback training by any modality, 45 minutes",2.25,1.90,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,90876
cpt_database.json,psychiatry,90880,,Hypnotherapy,2.55,2.19,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.19 and stamp CMS year/source,90880
cpt_database.json,psychiatry,90882,,Environmental intervention for medical management purposes on a psychiatric patient's behalf,1.25,0.00,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,90882
cpt_database.json,psychiatry,90885,,"Psychiatric evaluation of hospital records, other psychiatric reports, psychometric and/or projective tests",1.55,0.97,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,90885
cpt_database.json,psychiatry,90887,,"Interpretation or explanation of results of psychiatric, other medical examinations and procedures to family or other responsible persons",1.25,1.48,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,90887
cpt_database.json,psychiatry,90889,,"Preparation of report of patient's psychiatric status, history, treatment, or progress for other individuals, agencies, or insurance carriers",1.55,0.00,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,90889
cpt_database.json,physical_medicine,90901,,Biofeedback training by any modality,1.25,0.41,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.41 and stamp CMS year/source,90901
cpt_database.json,physical_medicine,90912,,"Biofeedback training, perineal muscles, anorectal or urethral sphincter; initial 15 minutes",1.55,0.90,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.90 and stamp CMS year/source,90912
cpt_database.json,physical_medicine,90913,,"Biofeedback training, perineal muscles; each additional 15 minutes",0.85,0.50,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.50 and stamp CMS year/source,90913
cpt_database.json,gastroenterology,91010,,Esophageal motility study,1.86,1.25,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.25 and stamp CMS year/source,91010
cpt_database.json,gastroenterology,91035,,Esophageal function test (Bravo),1.59,1.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.55 and stamp CMS year/source,91035
cpt_database.json,gastroenterology,91110,,Gastrointestinal tract imaging intraluminal (eg capsule endoscopy) esophagus through ileum with interpretation and report,3.45,2.18,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.18 and stamp CMS year/source,91110
