site_code,modifier,old_wrvu,corrected_cms_work_rvu,cms_source_file,cms_year,cms_release,cms_status_indicator,update_timestamp
99213,,1.3,1.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99214,,1.92,1.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99215,,2.8,2.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99221,,1.63,1.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99222,,2.6,2.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99223,,3.5,3.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99231,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99232,,1.59,1.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99233,,2.4,2.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99234,,2.0,2.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99235,,3.24,3.24,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99236,,4.3,4.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99238,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99239,,2.15,2.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99242,,1.08,1.08,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99243,,1.8,1.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99244,,2.69,2.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99245,,3.75,3.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99252,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99253,,2.0,2.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99254,,2.72,2.72,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99255,,3.86,3.86,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,I,2026-05-02T13:19:59.162535+00:00
99281,,0.25,0.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99282,,0.93,0.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99283,,1.6,1.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99284,,2.74,2.74,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99285,,4.0,4.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99291,,4.5,4.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99292,,2.25,2.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99304,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99305,,2.5,2.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99306,,3.5,3.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99307,,0.7,0.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99308,,1.3,1.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99309,,1.92,1.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99310,,2.8,2.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99341,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99342,,1.65,1.65,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99344,,2.87,2.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99345,,3.88,3.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99347,,0.9,0.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99348,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99349,,2.44,2.44,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99350,,3.6,3.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99381,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99382,,1.6,1.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99383,,1.7,1.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99384,,2.0,2.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99385,,1.92,1.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99386,,2.33,2.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99387,,2.5,2.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99391,,1.37,1.37,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99392,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99393,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99394,,1.7,1.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99395,,1.75,1.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99396,,1.9,1.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99397,,2.0,2.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
99421,,0.25,0.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99422,,0.5,0.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99423,,0.8,0.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99446,,0.35,0.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99447,,0.7,0.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99448,,1.05,1.05,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99449,,1.4,1.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99451,,0.7,0.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99452,,0.7,0.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99460,,1.92,1.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99461,,1.26,1.26,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99462,,0.84,0.84,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99463,,2.13,2.13,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99464,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99465,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99468,,18.46,18.46,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99469,,7.99,7.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99471,,15.98,15.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99472,,7.99,7.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99475,,11.25,11.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99476,,6.75,6.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99477,,7.0,7.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99478,,2.75,2.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99479,,2.5,2.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99480,,2.4,2.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99487,,1.81,1.81,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99489,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99490,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99491,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99495,,2.78,2.78,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99496,,3.79,3.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99497,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
99498,,1.4,1.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
0184T,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
10060,,1.19,1.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
10061,,2.39,2.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
10080,,1.19,1.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11042,,0.98,0.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11043,,2.63,2.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11044,,4.0,4.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11045,,0.49,0.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11046,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11047,,1.76,1.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11400,,0.88,0.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11401,,1.25,1.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11402,,1.41,1.41,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11403,,1.79,1.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11404,,2.06,2.06,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11406,,3.43,3.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11420,,1.0,1.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11421,,1.43,1.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11422,,1.64,1.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11423,,2.01,2.01,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11424,,2.42,2.42,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11426,,3.99,3.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11440,,1.02,1.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11441,,1.49,1.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11442,,1.73,1.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11443,,2.28,2.28,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11444,,3.11,3.11,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11446,,4.68,4.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11600,,1.59,1.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11601,,2.02,2.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11602,,2.21,2.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11603,,2.75,2.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11604,,3.09,3.09,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11606,,4.89,4.89,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11620,,1.6,1.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11621,,2.03,2.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11622,,2.35,2.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11623,,3.03,3.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11624,,3.53,3.53,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11626,,4.49,4.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11640,,1.63,1.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11641,,2.12,2.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11642,,2.55,2.55,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11643,,3.33,3.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11644,,4.23,4.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11646,,6.1,6.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
11770,,2.59,2.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
12001,,0.82,0.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
12002,,1.11,1.11,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
12004,,1.4,1.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
12031,,1.95,1.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
13100,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15734,,22.43,22.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15756,,36.02,36.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19083,,3.02,3.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19101,,3.15,3.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19125,,6.52,6.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19301,,9.88,9.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19302,,13.64,13.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19303,,14.63,14.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19305,,17.02,17.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19307,,17.54,17.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21010,,10.76,10.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21025,,9.78,9.78,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21215,,11.92,11.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21243,,23.92,23.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21365,,16.35,16.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21366,,18.14,18.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21395,,14.33,14.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21421,,5.87,5.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21422,,8.51,8.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21423,,10.58,10.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21451,,5.51,5.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21465,,12.79,12.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21470,,17.1,17.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21601,,17.34,17.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21811,,10.52,10.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21812,,12.68,12.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21930,,4.82,4.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22551,,24.38,24.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22552,,6.34,6.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22558,,22.94,22.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22600,,16.97,16.97,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22630,,21.54,21.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
24515,,11.82,11.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
25020,,5.91,5.91,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
25023,,13.48,13.48,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
25535,,5.23,5.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
25609,,14.02,14.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27245,,17.73,17.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27502,,11.08,11.08,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27600,,5.88,5.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27601,,5.9,5.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27750,,3.29,3.29,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
27766,,7.69,7.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
29804,,8.65,8.65,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
29848,,6.23,6.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
30130,,3.38,3.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
30140,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
30465,,12.05,12.05,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
30468,,2.73,2.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
30520,,6.83,6.83,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31231,,1.07,1.07,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31237,,2.54,2.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31253,,8.78,8.78,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31254,,4.16,4.16,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31255,,5.61,5.61,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31256,,3.03,3.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31257,,7.8,7.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31259,,8.27,8.27,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31267,,4.56,4.56,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31276,,6.58,6.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31287,,3.41,3.41,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31288,,4.0,4.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31500,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31502,,0.63,0.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31505,,0.59,0.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31510,,1.87,1.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31515,,1.76,1.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31525,,2.56,2.56,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31526,,2.51,2.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31535,,3.08,3.08,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
31536,,3.46,3.46,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
